country,year,literacy_rate,Child_per_woman,child_mortality
Malta,1980-01-01,0.8605408348457351,2.03,16.9
Malta,1981-01-01,0.8605408348457351,2.0,16.3
Malta,1982-01-01,0.8605408348457351,1.98,15.7
Malta,1983-01-01,0.8605408348457351,1.97,15.1
Malta,1984-01-01,0.8605408348457351,1.97,14.5
Malta,1985-01-01,0.982,1.98,13.9
Malta,1986-01-01,0.8605408348457351,1.99,13.3
Malta,1987-01-01,0.8605408348457351,2.01,12.8
Malta,1988-01-01,0.8605408348457351,2.02,12.3
Malta,1989-01-01,0.8605408348457351,2.03,11.8
Malta,1990-01-01,0.8605408348457351,2.03,11.3
Malta,1991-01-01,0.8605408348457351,2.02,10.9
Malta,1992-01-01,0.8605408348457351,2.01,10.6
Malta,1993-01-01,0.8605408348457351,2.0,10.2
Malta,1994-01-01,0.8605408348457351,1.99,9.78
Malta,1995-01-01,0.96,1.97,9.38
Malta,1996-01-01,0.8605408348457351,1.93,8.98
Malta,1997-01-01,0.8605408348457351,1.89,8.59
Malta,1998-01-01,0.8605408348457351,1.83,8.22
Malta,1999-01-01,0.8605408348457351,1.75,7.88
Malta,2000-01-01,0.8605408348457351,1.67,7.59
Malta,2001-01-01,0.8605408348457351,1.6,7.34
Malta,2002-01-01,0.8605408348457351,1.53,7.15
Malta,2003-01-01,0.8605408348457351,1.47,7.0
Malta,2004-01-01,0.8605408348457351,1.42,6.9
Malta,2005-01-01,0.983,1.4,6.83
Malta,2006-01-01,0.8605408348457351,1.38,6.79
Malta,2007-01-01,0.8605408348457351,1.38,6.78
Malta,2008-01-01,0.8605408348457351,1.38,6.78
Malta,2009-01-01,0.8605408348457351,1.38,6.79
Malta,2010-01-01,0.8605408348457351,1.39,6.81
Malta,2011-01-01,0.8605408348457351,1.4,6.83
Mauritania,1975-01-01,0.8605408348457351,6.68,187.0
Mauritania,1976-01-01,0.8605408348457351,6.64,183.0
Mauritania,1977-01-01,0.8605408348457351,6.6,179.0
Mauritania,1978-01-01,0.8605408348457351,6.55,174.0
Mauritania,1979-01-01,0.8605408348457351,6.5,169.0
Mauritania,1980-01-01,0.8605408348457351,6.46,164.0
Mauritania,1981-01-01,0.8605408348457351,6.41,160.0
Mauritania,1982-01-01,0.8605408348457351,6.37,155.0
Mauritania,1983-01-01,0.8605408348457351,6.32,150.0
Mauritania,1984-01-01,0.8605408348457351,6.28,145.0
Mauritania,1985-01-01,0.8605408348457351,6.24,139.0
Mauritania,1986-01-01,0.8605408348457351,6.21,133.0
Mauritania,1987-01-01,0.8605408348457351,6.17,128.0
Mauritania,1988-01-01,0.8605408348457351,6.13,123.0
Mauritania,1989-01-01,0.8605408348457351,6.09,120.0
Mauritania,1990-01-01,0.8605408348457351,6.04,117.0
Mauritania,1991-01-01,0.8605408348457351,5.99,115.0
Mauritania,1992-01-01,0.8605408348457351,5.94,114.0
Mauritania,1993-01-01,0.8605408348457351,5.88,113.0
Mauritania,1994-01-01,0.8605408348457351,5.83,113.0
Mauritania,1995-01-01,0.8605408348457351,5.77,114.0
Mauritania,1996-01-01,0.8605408348457351,5.7,114.0
Mauritania,1997-01-01,0.8605408348457351,5.64,114.0
Mauritania,1998-01-01,0.8605408348457351,5.58,114.0
Mauritania,1999-01-01,0.8605408348457351,5.51,114.0
Mauritania,2000-01-01,0.613,5.45,114.0
Mauritania,2001-01-01,0.8605408348457351,5.39,113.0
Mauritania,2002-01-01,0.8605408348457351,5.34,113.0
Mauritania,2003-01-01,0.8605408348457351,5.28,112.0
Mauritania,2004-01-01,0.8605408348457351,5.23,111.0
Mauritania,2005-01-01,0.8605408348457351,5.18,110.0
Mauritania,2006-01-01,0.8605408348457351,5.14,108.0
Mauritania,2007-01-01,0.8605408348457351,5.1,105.0
Mauritania,2008-01-01,0.8605408348457351,5.06,103.0
Mauritania,2009-01-01,0.8605408348457351,5.02,99.8
Mauritania,2010-01-01,0.8605408348457351,4.98,97.1
Mauritania,2011-01-01,0.69,4.94,94.4
Mauritius,1975-01-01,0.8605408348457351,3.26,65.3
Mauritius,1976-01-01,0.8605408348457351,3.17,57.4
Mauritius,1977-01-01,0.8605408348457351,3.07,50.7
Mauritius,1978-01-01,0.8605408348457351,2.95,46.1
Mauritius,1979-01-01,0.8605408348457351,2.82,42.8
Mauritius,1980-01-01,0.8605408348457351,2.67,40.3
Mauritius,1981-01-01,0.8605408348457351,2.53,37.8
Mauritius,1982-01-01,0.8605408348457351,2.41,34.8
Mauritius,1983-01-01,0.8605408348457351,2.33,31.4
Mauritius,1984-01-01,0.8605408348457351,2.27,29.0
Mauritius,1985-01-01,0.8605408348457351,2.25,28.4
Mauritius,1986-01-01,0.8605408348457351,2.26,28.8
Mauritius,1987-01-01,0.8605408348457351,2.27,28.6
Mauritius,1988-01-01,0.8605408348457351,2.29,27.1
Mauritius,1989-01-01,0.8605408348457351,2.3,24.9
Mauritius,1990-01-01,0.912,2.29,23.1
Mauritius,1991-01-01,0.8605408348457351,2.28,21.9
Mauritius,1992-01-01,0.8605408348457351,2.25,21.2
Mauritius,1993-01-01,0.8605408348457351,2.22,21.2
Mauritius,1994-01-01,0.8605408348457351,2.18,21.6
Mauritius,1995-01-01,0.8605408348457351,2.14,22.2
Mauritius,1996-01-01,0.8605408348457351,2.1,22.7
Mauritius,1997-01-01,0.8605408348457351,2.07,22.6
Mauritius,1998-01-01,0.8605408348457351,2.04,21.6
Mauritius,1999-01-01,0.8605408348457351,2.01,20.2
Mauritius,2000-01-01,0.945,1.99,18.6
Mauritius,2001-01-01,0.8605408348457351,1.96,17.1
Mauritius,2002-01-01,0.8605408348457351,1.94,16.1
Mauritius,2003-01-01,0.8605408348457351,1.9,15.7
Mauritius,2004-01-01,0.8605408348457351,1.87,15.6
Mauritius,2005-01-01,0.8605408348457351,1.82,15.7
Mauritius,2006-01-01,0.8605408348457351,1.78,15.9
Mauritius,2007-01-01,0.8605408348457351,1.72,16.0
Mauritius,2008-01-01,0.8605408348457351,1.67,15.8
Mauritius,2009-01-01,0.8605408348457351,1.62,15.4
Mauritius,2010-01-01,0.8605408348457351,1.58,15.2
Mauritius,2011-01-01,0.968,1.54,14.9
Mexico,1975-01-01,0.8605408348457351,6.13,90.0
Mexico,1976-01-01,0.8605408348457351,5.86,86.9
Mexico,1977-01-01,0.8605408348457351,5.59,83.7
Mexico,1978-01-01,0.8605408348457351,5.32,80.4
Mexico,1979-01-01,0.8605408348457351,5.06,76.8
Mexico,1980-01-01,0.92,4.84,73.1
Mexico,1981-01-01,0.8605408348457351,4.64,69.4
Mexico,1982-01-01,0.8605408348457351,4.46,65.8
Mexico,1983-01-01,0.8605408348457351,4.3,62.4
Mexico,1984-01-01,0.8605408348457351,4.15,59.4
Mexico,1985-01-01,0.8605408348457351,4.02,56.7
Mexico,1986-01-01,0.8605408348457351,3.9,54.1
Mexico,1987-01-01,0.8605408348457351,3.79,51.7
Mexico,1988-01-01,0.8605408348457351,3.68,49.4
Mexico,1989-01-01,0.8605408348457351,3.57,47.1
Mexico,1990-01-01,0.9540000000000001,3.47,44.8
Mexico,1991-01-01,0.8605408348457351,3.37,42.6
Mexico,1992-01-01,0.8605408348457351,3.27,40.5
Mexico,1993-01-01,0.8605408348457351,3.18,38.5
Mexico,1994-01-01,0.8605408348457351,3.1,36.6
Mexico,1995-01-01,0.8605408348457351,3.02,34.7
Mexico,1996-01-01,0.8605408348457351,2.95,32.9
Mexico,1997-01-01,0.8605408348457351,2.88,31.2
Mexico,1998-01-01,0.8605408348457351,2.82,29.5
Mexico,1999-01-01,0.8605408348457351,2.77,27.9
Mexico,2000-01-01,0.966,2.72,26.4
Mexico,2001-01-01,0.8605408348457351,2.67,25.0
Mexico,2002-01-01,0.976,2.62,23.6
Mexico,2003-01-01,0.8605408348457351,2.58,22.5
Mexico,2004-01-01,0.976,2.54,21.4
Mexico,2005-01-01,0.976,2.5,20.5
Mexico,2006-01-01,0.9790000000000001,2.46,19.7
Mexico,2007-01-01,0.982,2.42,19.0
Mexico,2008-01-01,0.9840000000000001,2.39,18.4
Mexico,2009-01-01,0.985,2.36,17.9
Mexico,2010-01-01,0.9840000000000001,2.34,17.4
Mexico,2011-01-01,0.985,2.32,16.9
Moldova,1975-01-01,0.8605408348457351,2.48,58.0
Moldova,1976-01-01,0.8605408348457351,2.47,56.1
Moldova,1977-01-01,0.8605408348457351,2.46,54.5
Moldova,1978-01-01,0.8605408348457351,2.45,53.1
Moldova,1979-01-01,0.8605408348457351,2.46,51.7
Moldova,1980-01-01,0.8605408348457351,2.48,50.3
Moldova,1981-01-01,0.8605408348457351,2.51,48.7
Moldova,1982-01-01,0.8605408348457351,2.55,47.0
Moldova,1983-01-01,0.8605408348457351,2.59,45.0
Moldova,1984-01-01,0.8605408348457351,2.62,42.8
Moldova,1985-01-01,0.8605408348457351,2.64,40.5
Moldova,1986-01-01,0.8605408348457351,2.65,38.4
Moldova,1987-01-01,0.8605408348457351,2.63,36.5
Moldova,1988-01-01,0.8605408348457351,2.58,34.9
Moldova,1989-01-01,0.997,2.51,33.7
Moldova,1990-01-01,0.8605408348457351,2.41,33.3
Moldova,1991-01-01,0.8605408348457351,2.31,33.5
Moldova,1992-01-01,0.8605408348457351,2.2,34.5
Moldova,1993-01-01,0.8605408348457351,2.09,35.9
Moldova,1994-01-01,0.8605408348457351,1.99,37.4
Moldova,1995-01-01,0.8605408348457351,1.9,38.4
Moldova,1996-01-01,0.8605408348457351,1.81,38.6
Moldova,1997-01-01,0.8605408348457351,1.72,38.0
Moldova,1998-01-01,0.8605408348457351,1.62,36.4
Moldova,1999-01-01,0.8605408348457351,1.53,34.1
Moldova,2000-01-01,0.995,1.44,31.3
Moldova,2001-01-01,0.8605408348457351,1.35,28.3
Moldova,2002-01-01,0.8605408348457351,1.29,25.4
Moldova,2003-01-01,0.8605408348457351,1.25,23.0
Moldova,2004-01-01,0.8605408348457351,1.22,21.1
Moldova,2005-01-01,0.8605408348457351,1.22,19.7
Moldova,2006-01-01,0.8605408348457351,1.23,18.8
Moldova,2007-01-01,0.8605408348457351,1.24,18.1
Moldova,2008-01-01,0.8605408348457351,1.26,17.7
Moldova,2009-01-01,0.8605408348457351,1.27,17.4
Moldova,2010-01-01,0.8605408348457351,1.27,17.2
Moldova,2011-01-01,1.0,1.27,17.0
Mongolia,1975-01-01,0.8605408348457351,7.14,181.0
Mongolia,1976-01-01,0.8605408348457351,6.97,177.0
Mongolia,1977-01-01,0.8605408348457351,6.78,175.0
Mongolia,1978-01-01,0.8605408348457351,6.59,174.0
Mongolia,1979-01-01,0.8605408348457351,6.4,167.0
Mongolia,1980-01-01,0.8605408348457351,6.21,161.0
Mongolia,1981-01-01,0.8605408348457351,6.03,156.0
Mongolia,1982-01-01,0.8605408348457351,5.86,150.0
Mongolia,1983-01-01,0.8605408348457351,5.7,145.0
Mongolia,1984-01-01,0.8605408348457351,5.53,140.0
Mongolia,1985-01-01,0.8605408348457351,5.35,135.0
Mongolia,1986-01-01,0.8605408348457351,5.14,129.0
Mongolia,1987-01-01,0.8605408348457351,4.91,123.0
Mongolia,1988-01-01,0.8605408348457351,4.64,118.0
Mongolia,1989-01-01,0.8605408348457351,4.36,113.0
Mongolia,1990-01-01,0.8605408348457351,4.05,108.0
Mongolia,1991-01-01,0.8605408348457351,3.75,103.0
Mongolia,1992-01-01,0.8605408348457351,3.45,99.0
Mongolia,1993-01-01,0.8605408348457351,3.18,94.9
Mongolia,1994-01-01,0.8605408348457351,2.94,90.9
Mongolia,1995-01-01,0.8605408348457351,2.74,86.9
Mongolia,1996-01-01,0.8605408348457351,2.57,82.6
Mongolia,1997-01-01,0.8605408348457351,2.43,78.1
Mongolia,1998-01-01,0.8605408348457351,2.31,73.4
Mongolia,1999-01-01,0.8605408348457351,2.22,68.6
Mongolia,2000-01-01,0.977,2.14,63.7
Mongolia,2001-01-01,0.8605408348457351,2.1,58.9
Mongolia,2002-01-01,0.8605408348457351,2.08,54.1
Mongolia,2003-01-01,0.8605408348457351,2.08,49.6
Mongolia,2004-01-01,0.8605408348457351,2.11,45.4
Mongolia,2005-01-01,0.8605408348457351,2.17,41.5
Mongolia,2006-01-01,0.8605408348457351,2.24,37.9
Mongolia,2007-01-01,0.8605408348457351,2.33,34.5
Mongolia,2008-01-01,0.8605408348457351,2.43,31.4
Mongolia,2009-01-01,0.8605408348457351,2.54,28.6
Mongolia,2010-01-01,0.8605408348457351,2.64,26.1
Mongolia,2011-01-01,0.9570000000000001,2.72,23.9
Montenegro,1975-01-01,0.8605408348457351,2.45,32.8
Montenegro,1976-01-01,0.8605408348457351,2.39,32.0
Montenegro,1977-01-01,0.8605408348457351,2.34,31.4
Montenegro,1978-01-01,0.8605408348457351,2.3,30.9
Montenegro,1979-01-01,0.8605408348457351,2.27,30.4
Montenegro,1980-01-01,0.8605408348457351,2.24,29.9
Montenegro,1981-01-01,0.8605408348457351,2.22,29.4
Montenegro,1982-01-01,0.8605408348457351,2.21,28.7
Montenegro,1983-01-01,0.8605408348457351,2.19,28.0
Montenegro,1984-01-01,0.8605408348457351,2.18,27.1
Montenegro,1985-01-01,0.8605408348457351,2.16,24.7
Montenegro,1986-01-01,0.8605408348457351,2.14,22.5
Montenegro,1987-01-01,0.8605408348457351,2.12,20.5
Montenegro,1988-01-01,0.8605408348457351,2.1,18.9
Montenegro,1989-01-01,0.8605408348457351,2.09,17.5
Montenegro,1990-01-01,0.8605408348457351,2.08,16.5
Montenegro,1991-01-01,0.8605408348457351,2.06,15.8
Montenegro,1992-01-01,0.8605408348457351,2.05,15.4
Montenegro,1993-01-01,0.8605408348457351,2.03,15.2
Montenegro,1994-01-01,0.8605408348457351,2.0,15.1
Montenegro,1995-01-01,0.8605408348457351,1.98,15.1
Montenegro,1996-01-01,0.8605408348457351,1.95,15.1
Montenegro,1997-01-01,0.8605408348457351,1.93,15.0
Montenegro,1998-01-01,0.8605408348457351,1.91,14.9
Montenegro,1999-01-01,0.8605408348457351,1.89,14.6
Montenegro,2000-01-01,0.8605408348457351,1.88,14.2
Montenegro,2001-01-01,0.8605408348457351,1.87,13.6
Montenegro,2002-01-01,0.8605408348457351,1.86,13.0
Montenegro,2003-01-01,0.8605408348457351,1.85,12.2
Montenegro,2004-01-01,0.8605408348457351,1.85,11.4
Montenegro,2005-01-01,0.8605408348457351,1.84,10.6
Montenegro,2006-01-01,0.8605408348457351,1.83,9.71
Montenegro,2007-01-01,0.8605408348457351,1.82,8.85
Montenegro,2008-01-01,0.8605408348457351,1.81,8.01
Montenegro,2009-01-01,0.8605408348457351,1.79,7.21
Montenegro,2010-01-01,0.8605408348457351,1.77,6.44
Montenegro,2011-01-01,0.993,1.75,5.73
Morocco,1975-01-01,0.8605408348457351,6.16,165.0
Morocco,1976-01-01,0.8605408348457351,6.06,159.0
Morocco,1977-01-01,0.8605408348457351,5.97,153.0
Morocco,1978-01-01,0.8605408348457351,5.88,146.0
Morocco,1979-01-01,0.8605408348457351,5.78,139.0
Morocco,1980-01-01,0.8605408348457351,5.68,132.0
Morocco,1981-01-01,0.8605408348457351,5.57,126.0
Morocco,1982-01-01,0.441,5.44,120.0
Morocco,1983-01-01,0.8605408348457351,5.29,113.0
Morocco,1984-01-01,0.8605408348457351,5.12,107.0
Morocco,1985-01-01,0.8605408348457351,4.94,102.0
Morocco,1986-01-01,0.8605408348457351,4.75,96.5
Morocco,1987-01-01,0.8605408348457351,4.57,91.6
Morocco,1988-01-01,0.8605408348457351,4.39,87.1
Morocco,1989-01-01,0.8605408348457351,4.22,83.0
Morocco,1990-01-01,0.8605408348457351,4.06,79.1
Morocco,1991-01-01,0.8605408348457351,3.9,75.5
Morocco,1992-01-01,0.8605408348457351,3.75,72.1
Morocco,1993-01-01,0.8605408348457351,3.6,68.8
Morocco,1994-01-01,0.584,3.45,65.6
Morocco,1995-01-01,0.8605408348457351,3.3,62.5
Morocco,1996-01-01,0.8605408348457351,3.16,59.6
Morocco,1997-01-01,0.8605408348457351,3.04,56.8
Morocco,1998-01-01,0.8605408348457351,2.93,54.2
Morocco,1999-01-01,0.8605408348457351,2.85,51.7
Morocco,2000-01-01,0.8605408348457351,2.78,49.4
Morocco,2001-01-01,0.8605408348457351,2.72,47.3
Morocco,2002-01-01,0.8605408348457351,2.68,45.3
Morocco,2003-01-01,0.8605408348457351,2.64,43.4
Morocco,2004-01-01,0.705,2.61,41.6
Morocco,2005-01-01,0.8605408348457351,2.59,39.8
Morocco,2006-01-01,0.8605408348457351,2.57,38.1
Morocco,2007-01-01,0.8605408348457351,2.56,36.5
Morocco,2008-01-01,0.779,2.56,35.0
Morocco,2009-01-01,0.795,2.57,33.5
Morocco,2010-01-01,0.8605408348457351,2.58,32.0
Morocco,2011-01-01,0.815,2.58,30.6
Mozambique,1975-01-01,0.8605408348457351,6.68,267.0
Mozambique,1976-01-01,0.8605408348457351,6.63,266.0
Mozambique,1977-01-01,0.8605408348457351,6.59,265.0
Mozambique,1978-01-01,0.8605408348457351,6.54,264.0
Mozambique,1979-01-01,0.8605408348457351,6.5,264.0
Mozambique,1980-01-01,0.436,6.46,263.0
Mozambique,1981-01-01,0.8605408348457351,6.44,263.0
Mozambique,1982-01-01,0.8605408348457351,6.41,262.0
Mozambique,1983-01-01,0.8605408348457351,6.39,261.0
Mozambique,1984-01-01,0.8605408348457351,6.37,259.0
Mozambique,1985-01-01,0.8605408348457351,6.35,256.0
Mozambique,1986-01-01,0.8605408348457351,6.33,253.0
Mozambique,1987-01-01,0.8605408348457351,6.31,250.0
Mozambique,1988-01-01,0.8605408348457351,6.28,247.0
Mozambique,1989-01-01,0.8605408348457351,6.25,244.0
Mozambique,1990-01-01,0.8605408348457351,6.21,241.0
Mozambique,1991-01-01,0.8605408348457351,6.17,238.0
Mozambique,1992-01-01,0.8605408348457351,6.12,234.0
Mozambique,1993-01-01,0.8605408348457351,6.07,230.0
Mozambique,1994-01-01,0.8605408348457351,6.02,224.0
Mozambique,1995-01-01,0.8605408348457351,5.96,218.0
Mozambique,1996-01-01,0.8605408348457351,5.92,210.0
Mozambique,1997-01-01,0.47,5.88,201.0
Mozambique,1998-01-01,0.8605408348457351,5.85,191.0
Mozambique,1999-01-01,0.8605408348457351,5.83,181.0
Mozambique,2000-01-01,0.8605408348457351,5.82,171.0
Mozambique,2001-01-01,0.8605408348457351,5.81,163.0
Mozambique,2002-01-01,0.8605408348457351,5.8,154.0
Mozambique,2003-01-01,0.619,5.78,147.0
Mozambique,2004-01-01,0.8605408348457351,5.76,140.0
Mozambique,2005-01-01,0.8605408348457351,5.74,134.0
Mozambique,2006-01-01,0.8605408348457351,5.71,128.0
Mozambique,2007-01-01,0.8605408348457351,5.67,121.0
Mozambique,2008-01-01,0.8605408348457351,5.64,114.0
Mozambique,2009-01-01,0.672,5.6,108.0
Mozambique,2010-01-01,0.8605408348457351,5.56,105.0
Mozambique,2011-01-01,0.8605408348457351,5.52,99.5
Myanmar,1975-01-01,0.8605408348457351,5.46,157.0
Myanmar,1976-01-01,0.8605408348457351,5.34,154.0
Myanmar,1977-01-01,0.8605408348457351,5.23,150.0
Myanmar,1978-01-01,0.8605408348457351,5.13,147.0
Myanmar,1979-01-01,0.8605408348457351,5.02,143.0
Myanmar,1980-01-01,0.8605408348457351,4.92,140.0
Myanmar,1981-01-01,0.8605408348457351,4.81,138.0
Myanmar,1982-01-01,0.8605408348457351,4.69,135.0
Myanmar,1983-01-01,0.8490000000000001,4.55,132.0
Myanmar,1984-01-01,0.8605408348457351,4.4,130.0
Myanmar,1985-01-01,0.8605408348457351,4.23,127.0
Myanmar,1986-01-01,0.8605408348457351,4.06,125.0
Myanmar,1987-01-01,0.8605408348457351,3.89,122.0
Myanmar,1988-01-01,0.8605408348457351,3.73,120.0
Myanmar,1989-01-01,0.8605408348457351,3.59,118.0
Myanmar,1990-01-01,0.8605408348457351,3.46,115.0
Myanmar,1991-01-01,0.8605408348457351,3.34,112.0
Myanmar,1992-01-01,0.8605408348457351,3.24,110.0
Myanmar,1993-01-01,0.8605408348457351,3.16,107.0
Myanmar,1994-01-01,0.8605408348457351,3.09,104.0
Myanmar,1995-01-01,0.8605408348457351,3.04,102.0
Myanmar,1996-01-01,0.8605408348457351,2.99,99.1
Myanmar,1997-01-01,0.8605408348457351,2.97,96.5
Myanmar,1998-01-01,0.8605408348457351,2.95,94.0
Myanmar,1999-01-01,0.8605408348457351,2.93,91.5
Myanmar,2000-01-01,0.946,2.91,89.1
Myanmar,2001-01-01,0.8605408348457351,2.89,86.7
Myanmar,2002-01-01,0.8605408348457351,2.87,84.3
Myanmar,2003-01-01,0.8605408348457351,2.83,81.8
Myanmar,2004-01-01,0.8605408348457351,2.78,79.3
Myanmar,2005-01-01,0.8605408348457351,2.72,76.7
Myanmar,2006-01-01,0.8605408348457351,2.66,74.0
Myanmar,2007-01-01,0.8605408348457351,2.59,71.4
Myanmar,2008-01-01,0.8605408348457351,2.53,88.9
Myanmar,2009-01-01,0.8605408348457351,2.47,66.0
Myanmar,2010-01-01,0.8605408348457351,2.41,63.3
Myanmar,2011-01-01,0.961,2.36,60.7
Namibia,1975-01-01,0.8605408348457351,6.65,101.0
Namibia,1976-01-01,0.8605408348457351,6.65,102.0
Namibia,1977-01-01,0.8605408348457351,6.62,103.0
Namibia,1978-01-01,0.8605408348457351,6.58,103.0
Namibia,1979-01-01,0.8605408348457351,6.52,103.0
Namibia,1980-01-01,0.8605408348457351,6.45,102.0
Namibia,1981-01-01,0.8605408348457351,6.36,101.0
Namibia,1982-01-01,0.8605408348457351,6.26,98.5
Namibia,1983-01-01,0.8605408348457351,6.15,95.7
Namibia,1984-01-01,0.8605408348457351,6.02,92.6
Namibia,1985-01-01,0.8605408348457351,5.89,89.1
Namibia,1986-01-01,0.8605408348457351,5.76,85.6
Namibia,1987-01-01,0.8605408348457351,5.63,82.2
Namibia,1988-01-01,0.8605408348457351,5.49,79.1
Namibia,1989-01-01,0.8605408348457351,5.36,76.2
Namibia,1990-01-01,0.8605408348457351,5.23,73.7
Namibia,1991-01-01,0.8809999999999999,5.1,71.6
Namibia,1992-01-01,0.8605408348457351,4.97,70.1
Namibia,1993-01-01,0.8605408348457351,4.84,69.5
Namibia,1994-01-01,0.8605408348457351,4.72,69.7
Namibia,1995-01-01,0.8605408348457351,4.59,70.7
Namibia,1996-01-01,0.8605408348457351,4.47,72.1
Namibia,1997-01-01,0.8605408348457351,4.35,73.6
Namibia,1998-01-01,0.8605408348457351,4.23,75.0
Namibia,1999-01-01,0.8605408348457351,4.12,76.2
Namibia,2000-01-01,0.8605408348457351,4.02,77.1
Namibia,2001-01-01,0.9229999999999999,3.93,77.7
Namibia,2002-01-01,0.8605408348457351,3.84,78.0
Namibia,2003-01-01,0.8605408348457351,3.77,78.1
Namibia,2004-01-01,0.8605408348457351,3.71,77.5
Namibia,2005-01-01,0.8605408348457351,3.67,73.1
Namibia,2006-01-01,0.8605408348457351,3.64,67.3
Namibia,2007-01-01,0.871,3.62,61.2
Namibia,2008-01-01,0.8605408348457351,3.61,54.1
Namibia,2009-01-01,0.8605408348457351,3.61,50.7
Namibia,2010-01-01,0.8605408348457351,3.61,48.3
Namibia,2011-01-01,0.8605408348457351,3.6,47.6
Nepal,1975-01-01,0.8605408348457351,5.84,238.0
Nepal,1976-01-01,0.8605408348457351,5.82,233.0
Nepal,1977-01-01,0.8605408348457351,5.8,227.0
Nepal,1978-01-01,0.8605408348457351,5.78,221.0
Nepal,1979-01-01,0.8605408348457351,5.76,215.0
Nepal,1980-01-01,0.8605408348457351,5.73,208.0
Nepal,1981-01-01,0.3,5.69,202.0
Nepal,1982-01-01,0.8605408348457351,5.65,195.0
Nepal,1983-01-01,0.8605408348457351,5.6,189.0
Nepal,1984-01-01,0.8605408348457351,5.55,182.0
Nepal,1985-01-01,0.8605408348457351,5.49,175.0
Nepal,1986-01-01,0.8605408348457351,5.43,169.0
Nepal,1987-01-01,0.8605408348457351,5.37,161.0
Nepal,1988-01-01,0.8605408348457351,5.31,154.0
Nepal,1989-01-01,0.8605408348457351,5.24,147.0
Nepal,1990-01-01,0.8605408348457351,5.17,140.0
Nepal,1991-01-01,0.496,5.1,133.0
Nepal,1992-01-01,0.8605408348457351,5.02,126.0
Nepal,1993-01-01,0.8605408348457351,4.93,119.0
Nepal,1994-01-01,0.8605408348457351,4.83,113.0
Nepal,1995-01-01,0.8605408348457351,4.72,107.0
Nepal,1996-01-01,0.8605408348457351,4.6,101.0
Nepal,1997-01-01,0.8605408348457351,4.47,96.0
Nepal,1998-01-01,0.8605408348457351,4.33,90.8
Nepal,1999-01-01,0.8605408348457351,4.18,85.8
Nepal,2000-01-01,0.8605408348457351,4.03,81.1
Nepal,2001-01-01,0.7,3.88,76.5
Nepal,2002-01-01,0.8605408348457351,3.72,72.3
Nepal,2003-01-01,0.8605408348457351,3.58,68.3
Nepal,2004-01-01,0.8605408348457351,3.43,64.6
Nepal,2005-01-01,0.8605408348457351,3.29,61.1
Nepal,2006-01-01,0.8605408348457351,3.15,57.9
Nepal,2007-01-01,0.8605408348457351,3.01,54.9
Nepal,2008-01-01,0.8605408348457351,2.87,52.0
Nepal,2009-01-01,0.8605408348457351,2.74,49.4
Nepal,2010-01-01,0.8605408348457351,2.61,46.8
Nepal,2011-01-01,0.823,2.49,44.5
Nicaragua,1975-01-01,0.8605408348457351,6.6,147.0
Nicaragua,1976-01-01,0.8605408348457351,6.51,139.0
Nicaragua,1977-01-01,0.8605408348457351,6.42,131.0
Nicaragua,1978-01-01,0.8605408348457351,6.33,123.0
Nicaragua,1979-01-01,0.8605408348457351,6.23,115.0
Nicaragua,1980-01-01,0.8605408348457351,6.13,108.0
Nicaragua,1981-01-01,0.8605408348457351,6.02,101.0
Nicaragua,1982-01-01,0.8605408348457351,5.9,94.8
Nicaragua,1983-01-01,0.8605408348457351,5.76,89.5
Nicaragua,1984-01-01,0.8605408348457351,5.61,85.0
Nicaragua,1985-01-01,0.8605408348457351,5.45,81.2
Nicaragua,1986-01-01,0.8605408348457351,5.28,77.9
Nicaragua,1987-01-01,0.8605408348457351,5.1,75.0
Nicaragua,1988-01-01,0.8605408348457351,4.93,72.2
Nicaragua,1989-01-01,0.8605408348457351,4.76,69.4
Nicaragua,1990-01-01,0.8605408348457351,4.6,66.4
Nicaragua,1991-01-01,0.8605408348457351,4.43,63.4
Nicaragua,1992-01-01,0.8605408348457351,4.27,60.1
Nicaragua,1993-01-01,0.8605408348457351,4.11,56.9
Nicaragua,1994-01-01,0.8605408348457351,3.94,53.6
Nicaragua,1995-01-01,0.8605408348457351,3.78,50.5
Nicaragua,1996-01-01,0.8605408348457351,3.62,47.5
Nicaragua,1997-01-01,0.8605408348457351,3.47,44.5
Nicaragua,1998-01-01,0.8605408348457351,3.33,47.6
Nicaragua,1999-01-01,0.8605408348457351,3.2,39.0
Nicaragua,2000-01-01,0.8605408348457351,3.08,36.6
Nicaragua,2001-01-01,0.862,2.98,34.3
Nicaragua,2002-01-01,0.8605408348457351,2.89,32.1
Nicaragua,2003-01-01,0.8605408348457351,2.81,30.1
Nicaragua,2004-01-01,0.8605408348457351,2.74,28.2
Nicaragua,2005-01-01,0.87,2.68,26.5
Nicaragua,2006-01-01,0.8605408348457351,2.62,24.9
Nicaragua,2007-01-01,0.8605408348457351,2.57,23.5
Nicaragua,2008-01-01,0.8605408348457351,2.52,22.3
Nicaragua,2009-01-01,0.8605408348457351,2.48,21.3
Nicaragua,2010-01-01,0.8605408348457351,2.43,20.4
Nicaragua,2011-01-01,0.8605408348457351,2.38,19.8
Niger,1975-01-01,0.8605408348457351,7.67,338.0
Niger,1976-01-01,0.8605408348457351,7.7,336.0
Niger,1977-01-01,0.8605408348457351,7.74,331.0
